C2,C3,C4,C5,C6,C7,C8,Car,Car Name,Game,Gran Turismo 5,Gran Turismo 6,Gran Turismo 7,Main Series,NTSC-J,NTSC-J (menus),NTSC-J (race),NTSC-U,NTSC-U (menus),NTSC-U (race),NTSC-U and PAL (menus),NTSC-U and PAL (race),Other,Other games,PAL,Prologues/Concepts,Region,URL
,,,,,,,,Ford Mark IV Race Car '67,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Ford_Mark_IV_Race_Car_%2767
,,,,,,,,Toyota CELICA SS-II (ZZT231) '99,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Toyota_CELICA_SS-II_(ZZT231)_%2799
,,,,,,,,Auto Union V16 Type C Streamline '37,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Audi_Auto_Union_V16_Type_C_Streamline_%2737
,,,,,,,,Shelby Cobra 427 '66,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Shelby_Cobra_427_%2766
,,,,,,,,Mitsubishi GTO SR '98,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mitsubishi_3000GT_SL_(J)_%2798
,,,,,,,,Renault Sport Clio Trophy V6 24V '00,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Renault_Sport_Clio_Trophy_V6_24V_%2700
,,,,,,,,Ford Focus Rally Car '99,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Ford_Focus_Rally_Car_%2799
,,,,,,,,SRT Charger SRT8 '11,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/SRT_Charger_SRT8_%2711
,,,,,,,,Mercedes-Benz SL 55 AMG (R230) '02,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mercedes-Benz_SL_55_AMG_(R230)_%2702
,,,,,,,,Volkswagen Golf V GTI '05,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Volkswagen_Golf_V_GTI_%2705
,,,,,,,,Light Car Company Rocket '07,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Light_Car_Company_Rocket_%2707
,,,,,,,,Autobianchi A112 Abarth '79,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Autobianchi_A112_Abarth_%2779
,,,,,,,,Autobacs Garaiya '02,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Autobacs_Garaiya_%2702
,,,,,,,,Nismo,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Nismo
,,,,,,,,Mitsubishi FTO GPX '97,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mitsubishi_FTO_GPX_%2797
,,,,,,,,Nissan BLUEBIRD Rally Car (510) '69,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Nissan_BLUEBIRD_Rally_Car_(510)_%2769
,,,,,,,,Mercedes-Benz E 55 AMG '02,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mercedes-Benz_E_55_AMG_%2702
,,,,,,,,Lamborghini Miura P400 Bertone Prototype '67,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Lamborghini_Miura_P400_Bertone_Prototype_CN.0706_%2767
,,,,,,,,Renault Mégane 2.0 16V '03,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Renault_Megane_2.0_16V_%2703
,,,,,,,,2011 Denny Hamlin #11 FedEx TOYOTA CAMRY,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/2011_Denny_Hamlin_%E2%99%AF11_FedEx_TOYOTA_CAMRY
,,,,,,,,Honda NSX GT500 '08,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Honda_EPSON_NSX_%2708
,,,,,,,,Dodge Viper GTS '99,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Dodge_Viper_GTS_%2799
,,,,,,,,Tommy Kaira ZZ-S '00,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Tommy_Kaira_ZZ-S_%2700
,,,,,,,,Toyota FT-86 G SPORTS Concept '10,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Toyota_FT-86_G_SPORTS_Concept_%2710
,,,,,,,,Toyota TS030 Hybrid '12,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Toyota_TS030_Hybrid_%2712
,,,,,,,Picture,Ford (AU),,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Ford_(AU)
,,,,,,,,Acura NSX '04,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Acura_NSX_%2704
,,,,,,,,Volkswagen Lupo Cup Car '00,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Volkswagen_Lupo_Cup_Car_%2700
,,,,,,,,Amuse,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Amuse
,,,,,,,,Nissan SKYLINE GT-R V • spec (R33) '95,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Nissan_SKYLINE_GT-R_V_%E2%80%A2_spec_(R33)_%2795
,,,,,,,,Hyundai Click Type-R '04,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Hyundai_Click_Type-R_%2704
,,,,,,,,Honda S2000 '01,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Honda_S2000_(EU)_%2701
,,,,,,,,Ford Ka '01,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Ford_Ka_%2701
,,,,,,,,BMW M3 GT '11,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/BMW_M3_GT_(BMW_Motorsport)_%2711
,,,,,,,,Nissan YellowHat YMS TOMICA GT-R '08,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Nissan_YellowHat_YMS_TOMICA_GT-R_%2708
,,,,,,,,Subaru Impreza Sedan WRX STI Rally Car '05,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Subaru_IMPREZA_Sedan_WRX_STI_spec_C_Type_RA_RM_%2705
,,,,,,,,Subaru LEGACY B4 RSK '98,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Subaru_LEGACY_B4_RSK_%2798
,,,,,,,,BMW Z4 M Coupe '08,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/BMW_Z4_M_Coupe_%2708
,,,,,,,,Hyundai Tuscani CCS '03,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Hyundai_Tuscani_CCS_%2703
,,,,,,,,Infiniti G35 SEDAN '03,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Infiniti_G35_SEDAN_%2703
,,,,,,,,MINI COOPER S '02,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/MINI_COOPER_S_%2702
,,,,,,,,Volkswagen Golf IV GTI '01,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Volkswagen_Golf_IV_GTI_%2701
,,,,,,,,Peugeot,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Peugeot
,,,,,,,,Audi RS 6 Avant '02,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Audi_RS_6_Avant_%2702
,,,,,,,,BMW McLaren F1 GTR Race Car '97,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/BMW_McLaren_F1_GTR_Race_Car_%2797
,,,,,,,,Nissan March 12SR '07,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Nissan_March_12SR_%2707
,,,,,,,,Nissan GT-R Proto '05,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Nissan_GT-R_Proto_%2705
,,,,,,,,Jaguar XFR '10,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Jaguar_XFR_%2710
,,,,,,,,Peugeot 908 HDi FAP Base Model '10,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Peugeot_908_HDi_FAP_Base_Model_%2710
,,,,,,,,Fiat 500 R '72,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Fiat_500_R_%2772
,,,,,,,,Mazda éfini RX-7 Type R (FD) '93,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mazda_%C3%A9fini_RX-7_Type_R_(FD)_%2793
,,,,,,,,Ford RS200 '84,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Ford_RS200_%2784
,,,,,,,Picture,Stielow Engineering,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Stielow_Engineering
,,,,,,,,Ford AU 2000 Falcon XR8 '00,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Ford_AU_2000_Falcon_XR8_%2700
,,,,,,,,Toyota MR2 1600 G '86,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Toyota_MR2_1600_G_%2786
,,,,,,,,Mazda Eunos Roadster J-Limited (NA) '91,,,,,,,,,,,,,,,,,,,"https://gran-turismo.fandom.com/wiki/Mazda_MX-5_Miata_J-Limited_(NA,_J)_%2791"
,,,,,,,,KTM,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/KTM
,,,,,,,,Chevrolet Corvette Z06 (C6) '06,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Chevrolet_Corvette_Z06_(C6)_%2706
,,,,,,,,Gran Turismo RACING KART 125,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Gran_Turismo_RACING_KART_125
,,,,,,,,Mitsubishi GTO SR '98,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mitsubishi_3000GT_SR_(J)_%2798
,,,,,,,,Nissan SKYLINE Hard Top 2000GT-R (KPGC10) '70,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Nissan_SKYLINE_Hard_Top_2000GT-R_(KPGC10)_%2770
,,,,,,,,Nissan GRAN TURISMO SKYLINE GT-R '01,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Nissan_GRAN_TURISMO_SKYLINE_GT-R_%2701
,,,,,,,,Renault Sport Mégane Trophy '11,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Renault_Sport_M%C3%A9gane_Trophy_%2711
,,,,,,,,Ferrari F40 '92,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Ferrari_F40_%2792
,,,,,,,,Subaru BRZ S '12,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Subaru_BRZ_S_%2712
,,,,,,,,Toyota,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Toyota
,,,,,,,,Lexus IS 200 '98,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Lexus_IS_200_%2798
,,,,,,,,Volkswagen Polo GTI '01,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Volkswagen_Polo_GTI_%2701
,,,,,,,,Chevrolet Corvette Stingray Racer Concept '59,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Chevrolet_Corvette_StingRay_Racer_Concept_%2759
,,,,,,,,Nissan,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Nissan
,,,,,,,,Toyota SUPRA SZ-R '97,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Toyota_SUPRA_SZ-R_%2797
,,,,,,,,Gran Turismo 6,,,,,Gran Turismo·2·3: A-Spec(Demos)·4(Online)·5·6·Sport·7,,,,,,,,,Polyphony Digital·Demo discs and builds·Courses·TT Courses·Music·GT Academy·Gran Turismo World Series·Film,for Boys·2000·Tourist Trophy·PSP·My First GT,,Concept(Demos)·4 Prologue(Demos)·HD Concept·5 Prologue,,https://gran-turismo.fandom.com/wiki/Gran_Turismo_6
,,,,,,,,Honda LOCTITE MUGEN NSX '01,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Honda_LOCTITE_MUGEN_NSX_%2701
,,,,,,,,Mazda DEMIO GL-X '99,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mazda_DEMIO_GL-X_%2799
,,,,,,,,Chevrolet Corvette Stingray L46 350 (C3) '69,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Chevrolet_Corvette_Stingray_L46_350_(C3)_%2769
,,,,,,,,Subaru BRZ GT300 Base Model '12,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Subaru_BRZ_GT300_Base_Model_%2712
,,,,,,,,Volkswagen Beetle 1100 Standard (Type-11) '49,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Volkswagen_Beetle_1100_Standard_(Type-11)_%2749
,,,,,,,,Lexus LFA '10,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Lexus_LFA_%2710
,,,,,,,,Vauxhall Tigra 1.6i '99,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Vauxhall_Tigra_1.6i_%2799
,,,,,,,,Lamborghini NOMAD Diablo GT-1 '00,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Lamborghini_NOMAD_Diablo_GT-1_%2700
,,,,,,,Picture,Triumph,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Triumph
,,,,,,,,Volkswagen New Beetle 2.0 '00,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Volkswagen_New_Beetle_2.0_%2700
,,,,,,,,Mitsubishi Lancer Evolution VII GSR '01,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mitsubishi_Lancer_Evolution_VII_GSR_%2701
,,,,,,,,2013 Carl Edwards #99 Fastenal FORD FUSION,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/2013_Carl_Edwards_%E2%99%AF99_Fastenal_FORD_FUSION
,,,,,,,,Nissan GT-R GT500 Base Model '08,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Nissan_GT-R_GT500_Base_Model_%2708
,,,,,,,,Toyota FT-1 Vision Gran Turismo,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Toyota_FT-1_Vision_Gran_Turismo
,,,,,,,,Aston Martin DB9 Coupe '03,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Aston_Martin_DB9_Coupe_%2703
,,,,,,,,Peugeot 406 3.0 V6 Coupé '98,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Peugeot_406_3.0_V6_Coup%C3%A9_%2798
,,,,,,,,Honda S600 '64,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Honda_S600_%2764
,,,,,,,,Mazda RX-7 LM Race Car,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mazda_RX-7_LM_Race_Car
,,,,,,,,Lotus Esprit V8 '02,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Lotus_Esprit_V8_%2702
,,,,,,,,Peugeot 206 RC '03,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Peugeot_206_RC_%2703
,,,,,,,,Nissan STAGEA 260RS AutechVersion '98,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Nissan_STAGEA_260RS_AutechVersion_%2798
,,,,,,,,Acura INTEGRA TYPE R '01,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Acura_INTEGRA_TYPE_R_%2701
,,,,,,,,Chevrolet Corvette Stingray Convertible (C3) '69,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Chevrolet_Corvette_Stingray_Convertible_(C3)_%2769
,,,,,,,,Audi R8 5.2 FSI quattro Chrome Line,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Audi_R8_5.2_FSI_quattro_Chrome_Line
,,,,,,,,Mazda Cosmo Sport (L10A) '67,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mazda_Cosmo_Sport_(L10A)_%2767
,,,,,,,,Gran Turismo RACING KART Jr.,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Gran_Turismo_RACING_KART_Jr.
,,,,,,,,Tesla,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Tesla_Motors
,,,,,,,,Honda PRELUDE SiR S spec '98,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Honda_PRELUDE_SiR_S_spec_%2798
,,,,,,,,Chevrolet Corvette Z06 (C5) '04,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Chevrolet_Corvette_Z06_(C5)_%2704
,,,,,,,,Subaru IMPREZA WRX STi Prodrive Style (Type-I) '01,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Subaru_IMPREZA_WRX_STi_Prodrive_Style_(Type-I)_%2701
,,,,,,,,2011 Dale Earnhardt Jr. #88 CHEVROLET IMPALA,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/2011_Dale_Earnhardt_Jr._%E2%99%AF88_AMP_Energy/National_Guard_CHEVROLET_IMPALA
,,,,,,,,Honda S2000 Type V '03,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Honda_S2000_Type_V_%2703
,,,,,,,,Mitsubishi Lancer Evolution IX GSR '05,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mitsubishi_Lancer_Evolution_IX_GSR_%2705
,,,,,,,,Volkswagen Scirocco R '10,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Volkswagen_Scirocco_R_%2710
,,,,,,,,Lamborghini Diablo GT '00,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Lamborghini_Diablo_GT_%2700
,,,,,,,,Lotus Elise '00,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Lotus_Elise_%2700
,,,,,,,,Honda S2000 '03,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Honda_S2000_%2703
,,,,,,,,Subaru IMPREZA WRC 2008 '08,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Subaru_IMPREZA_WRC_2008_%2708
,,,,,,,,Nissan Fairlady Z Version ST (Z33 Option Wheel) '02,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Nissan_Fairlady_Z_Version_ST_(Z33_Option_Wheel)_%2702
,,,,,,,,Honda INTEGRA TYPE R (DC5) '03,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Honda_INTEGRA_TYPE_R_(DC5)_%2703
,,,,,,,,2013 Jeff Gordon #24 Drive to End Hunger CHEVROLET SS,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/2013_Jeff_Gordon_%E2%99%AF24_Drive_to_End_Hunger_CHEVROLET_SS
,,,,,,,,Spoon INTEGRA TYPE R (DC2) '99,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Spoon_INTEGRA_TYPE_R_(DC2)_%2799
,,,,,,,,Mitsubishi i Concept '03,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mitsubishi_i_Concept_%2703
,,,,,,,,Mercedes-Benz,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mercedes-Benz
,,,,,,,,Audi R10 TDI Stealth Model,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Audi_R10_TDI_Stealth_Model
,,,,,,,,Chevrolet Camaro SS '00,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Chevrolet_Camaro_SS_%2700
,,,,,,,,Nissan SKYLINE 2000GT-R (KPGC110) '73,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Nissan_SKYLINE_2000GT-R_(KPGC110)_%2773
,,,,,,,,Nissan SILVIA spec-R AERO (S15) '99,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Nissan_SILVIA_spec-R_AERO_(S15)_%2799
,,,,,,,,Volkswagen W12 Nardo Concept '01,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Volkswagen_W12_Nardo_Concept_%2701
,,,,,,,,Mitsubishi GTO SR '95,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mitsubishi_3000GT_SR_(J)_%2795
,,,,,,,,Toyota RSC Rally Raid Car,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Toyota_RSC_Rally_Raid_Car
,,,,,,,,Nissan SKYLINE Coupe 350GT '03,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Nissan_SKYLINE_Coupe_350GT_%2703
,,,,,,,,Toyota SPRINTER TRUENO BZ-R '98,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Toyota_SPRINTER_TRUENO_BZ-R_%2798
,,,,,,,,"Toyota CELICA GT-R (ST183, 4WS) '91",,,,,,,,,,,,,,,,,,,"https://gran-turismo.fandom.com/wiki/Toyota_CELICA_GT-R_(ST183,_4WS)_%2791"
,,,,,,,,Mitsubishi Lancer 1600 GSR '74,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mitsubishi_Lancer_1600_GSR_%2774
,,,,,,,,Mercedes-Benz SLS AMG GT3 '11,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mercedes-Benz_SLS_AMG_GT3_%2711
,,,,,,,,Nissan EXA CANOPY L.A.Version Type S '88,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Nissan_EXA_CANOPY_L.A.Version_Type_S_%2788
,,,,,,,,Abarth Grande Punto '09,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Abarth_Grande_Punto_%2709
,,,,,,,,Lamborghini Aventador LP700-4 '11,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Lamborghini_Aventador_LP700-4_%2711
,,,,,,,,Toyota ARISTO V300 '00,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Toyota_ARISTO_V300_%2700
,,,,,,,,Honda S2000 '99,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Honda_S2000_(EU)_%2799
,,,,,,,,Mitsubishi PAJERO Evolution Rally Raid Car '03,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mitsubishi_PAJERO_Evolution_Rally_Raid_Car_%2703
,,,,,,,,Lancia DELTA HF Integrale Rally Car '92,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Lancia_DELTA_HF_Integrale_Rally_Car_%2792
,,,,,,,,Mazda Cosmo Sport (L10B) '68,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mazda_Cosmo_Sport_(L10B)_%2768
,,,,,,,,Toyota FT-1,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Toyota_FT-1
,,,,,,,,Mazda Protegé '02,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mazda_Proteg%C3%A9_%2702
,,,,,,,,Pagani Huayra '11,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Pagani_Huayra_%2711
,,,,,,,,Fiat 500 1.2 8V Lounge SS '08,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Fiat_500_1.2_8V_Lounge_SS_%2708
,,,,,,,,Lexus ENEOS SC430 '08,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Lexus_ENEOS_SC430_%2708
,,,,,,,,Alfa Romeo Giulia Sprint GTA 1600 '65,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Alfa_Romeo_Giulia_Sprint_GTA_1600_%2765
,,,,,,,,Mitsubishi,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mitsubishi
,,,,,,,,Opel Speedster '00,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Opel_Speedster_%2700
,,,,,,,,Chrysler Prowler '02,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Chrysler_Prowler_%2702
,,,,,,,,Mercedes-Benz SL 600 (R230) '04,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mercedes-Benz_SL_600_(R230)_%2704
,,,,,,,Picture,Isuzu,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Isuzu
,,,,,,,,Toyota Sports 800 '65,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Toyota_SPORTS_800_%2765
,,,,,,,,Honda S2000 Type V '01,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Honda_S2000_Type_V_(US)_%2701
,,,,,,,,Nissan mm-R Cup Car '01,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Nissan_mm-R_Cup_Car_%2701
,,,,,,,,Mazda Cosmo Sport (L10A) '67,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mazda_110S_(L10A)_%2767
,,,,,,,,Mercedes-Benz 300 SL Coupe Chrome Line,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mercedes-Benz_300_SL_Coupe_Chrome_Line
,,,,,,,,BMW M4 M Performance Edition,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/BMW_M4_M_Performance_Edition
,,,,,,,,Honda NSX-R Prototype LM Road Car,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Honda_NSX-R_Prototype_LM_Road_Car
,,,,,,,,Spyker C8 Laviolette '01,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Spyker_C8_Laviolette_%2701
,,,,,,,,Nissan SILVIA K's AERO (S14) '93,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Nissan_SILVIA_K%27s_AERO_(S14)_%2793
,,,,,,,,Mazda Carol 360 Deluxe '62,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mazda_Carol_360_Deluxe_%2762
,,,,,,,,Ford Shelby GT500 '13,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Ford_Shelby_GT500_%2713
,,,,,,,Picture,Buick,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Buick
,,,,,,,,Peugeot 307 CC Premium AVN '04,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Peugeot_307_CC_Premium_AVN_%2704
,,,,,,,,Lancia,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Lancia
,,,,,,,,Honda S2000 Type V '01,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Honda_S2000_Type_V_(EU)_%2701
,,,,,,,,Daihatsu MIRA TR-XX Avanzato R '97,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Daihatsu_Cuore_TR-XX_Avanzato_R_(J)_%2797
